gestor_red,provincia,municipio,lat,lon,subestacion_nombre,subestacion,kv,cap_disp,cap_comp,cap_ocup,cap_no_eval,comentarios,cap_total,porcentaje_disponible,color,radius
UDF,Segovia,Otero de Herreros,40.812249,-4.207111,OTERO DE HERREROS,3020100023,45.0,1.4830227746,0.0,0.0,0.0,,1.48,100.0,green,3.0275356232325548
UDF,Segovia,Real Sitio de San Ildefonso,40.905071,-4.006571,SAN ILDEFONSO,3020100026,15.0,0.0,0.0,6.7011101406,0.23948,,6.94,0.0,red,3.128867525432771
UDF,Segovia,Real Sitio de San Ildefonso,40.905071,-4.006571,SAN ILDEFONSO,3020100026,45.0,0.6798683121,0.0,0.0,0.0,,0.68,100.0,green,3.01262327053257
UDF,Segovia,Riaza,41.274215,-3.494596,RIAZA,3020100025,15.0,0.0,0.0,9.3816320593,0.0,,9.38,0.0,red,3.1741909093479808
UDF,Segovia,Riaza,41.274215,-3.494596,RIAZA,3020100025,45.0,0.4925784697,0.0,0.0,0.0,,0.49,100.0,green,3.0091458171691166
UDF,Segovia,San Martín y Mudrián,41.201465,-4.349011,DIGESNOR,3020410188,45.0,0.0,0.0,6.570299871,0.0,,6.57,0.0,red,3.121992261259477
UDF,Segovia,Sanchonuño,41.323888,-4.311606,SANCHONUÑO,3020410254,15.0,0.0,0.0,24.8915273417,0.0,,24.89,0.0,red,3.4621666843577286
UDF,Segovia,Sanchonuño,41.323888,-4.311606,SANCHONUÑO,3020410254,45.0,0.0929365922,0.0,0.0,0.0,,0.09,100.0,green,3.001725574975089
UDF,Segovia,Segovia,40.950321,-4.105967,BATANES,3020100038,15.0,0.0,0.0,40.4334895727,0.0,,40.43,0.0,red,3.750737853740368
UDF,Segovia,Segovia,40.950321,-4.105967,BATANES,3020100038,45.0,0.312417762,0.0,0.0,0.0,,0.31,100.0,green,3.005800732081077
UDF,Segovia,Segovia,40.925176,-4.11533,CERRO DE LA HORCA,3020100017,15.0,0.0,0.0,48.6477793279,3.3,,51.95,0.0,red,3.9645263065678478
UDF,Segovia,Segovia,40.925176,-4.11533,CERRO DE LA HORCA,3020100017,45.0,0.4814347243,0.0,0.0,0.0,,0.48,100.0,green,3.008938908698128
UDF,Segovia,Segovia,40.934777,-4.082499,PALAZUELOS,3020410542,15.0,0.0,0.0,5.1959333264,0.0,,5.2,0.0,red,3.096474083114343
UDF,Segovia,Segovia,40.934777,-4.082499,PALAZUELOS,3020410542,45.0,1.2940627815,0.0,0.0,0.0,,1.29,100.0,green,3.024027159798855
UDF,Segovia,Segovia,40.934777,-4.082499,PALAZUELOS,3020410542,132.0,1.3488856445,0.0,0.0,0.0,,1.35,100.0,green,3.0250450684419
UDF,Segovia,Segovia,40.925266,-4.154695,PEROGORDO,3020410005,45.0,1.5924928148,0.0,0.0,0.0,,1.59,100.0,green,3.029568178520192
UDF,Segovia,Segovia,40.925266,-4.154695,PEROGORDO,3020410005,132.0,1.3642877483,0.0,0.0,0.0,,1.36,100.0,green,3.025331042827789
UDF,Segovia,Turégano,41.156834,-4.001548,TUREGANO,3020300106,15.0,0.0,0.0,7.5634945709,0.0,,7.56,0.0,red,3.1404331345362833
UDF,Segovia,Turégano,41.156834,-4.001548,TUREGANO,3020300106,45.0,0.0942904116,0.0,0.0,0.0,,0.09,100.0,green,3.001750711649698
UDF,Segovia,Valverde del Majano,40.95754,-4.198028,VALVERDE DEL MAJANO,3020100028,15.0,0.0,0.0,26.9589556962,6.873,,33.83,0.0,red,3.6281656635531485
UDF,Segovia,Valverde del Majano,40.95754,-4.198028,VALVERDE DEL MAJANO,3020100028,45.0,0.4309993758,0.0,16.0,0.0,,16.43,2.6,orange,3.305078125498375
UDF,Segovia,Villacastín,40.782109,-4.422139,VILLACASTIN,3020420361,15.0,0.0,0.0,12.6438427409,0.8,,13.44,0.0,red,3.2496149046739906
UDF,Segovia,Villacastín,40.782109,-4.422139,VILLACASTIN,3020420361,45.0,1.3104039431,0.0,0.0,0.0,,1.31,100.0,green,3.0243305698858114
UDF,Soria,Arcos de Jalón,41.209674,-2.287757,ARCOS DEL JALON,3020300119,15.0,0.0,0.0,9.4008058074,0.0,,9.4,0.0,red,3.174546912716695
UDF,Soria,Arcos de Jalón,41.209674,-2.287757,ARCOS DEL JALON,3020300119,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Añover de Tajo,39.980224,-3.756015,AÑOVER DEL TAJO,3020100164,15.0,0.0,0.0,26.2170121906,0.0,,26.22,0.0,red,3.48677726487266
UDF,Toledo,Añover de Tajo,39.980224,-3.756015,AÑOVER DEL TAJO,3020100164,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Añover de Tajo,39.980224,-3.756015,AÑOVER DEL TAJO,3020100164,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Arcicóllar,40.067816,-4.118838,ARCICOLLAR,3020410806,15.0,0.0,0.0,12.7821188653,0.0,,12.78,0.0,red,3.2373285260461087
UDF,Toledo,Arcicóllar,40.067816,-4.118838,ARCICOLLAR,3020410806,45.0,0.0,0.0,0.2800000012,0.0,,0.28,0.0,red,3.0051988240977874
UDF,Toledo,Chozas de Canales,40.114729,-4.020713,CHOZAS DE CANALES,3020410319,15.0,0.0,0.0,12.5416225253,0.0,,12.54,0.0,red,3.2328631754658828
UDF,Toledo,Chozas de Canales,40.114729,-4.020713,CHOZAS DE CANALES,3020410319,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Corral de Almaguer,39.761457,-3.179316,CORRAL DE ALMAGUER,3020300124,15.0,0.0,0.0,10.8497463659,0.0,,10.85,0.0,red,3.2014497236435093
UDF,Toledo,Corral de Almaguer,39.761457,-3.179316,CORRAL DE ALMAGUER,3020300124,45.0,0.4053160581,0.0,0.0,0.0,,0.41,100.0,green,3.0075255960037133
UDF,Toledo,El Carpio de Tajo,39.854131,-4.474367,C.H.CASTREJON,3020100173,132.0,0.0,0.0,0.0,70.0,,70.0,0.0,red,4.299706018876683
UDF,Toledo,Escalona,40.166294,-4.407534,ESCALONA DEL ALBERCHE,3020300120,15.0,0.0,0.0,15.8664666893,0.0,,15.87,0.0,red,3.2945963179198516
UDF,Toledo,Escalona,40.166294,-4.407534,ESCALONA DEL ALBERCHE,3020300120,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Escalona,40.150604,-4.359081,FRASCOLINOS,3020410829,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Escalona,40.150604,-4.359081,FRASCOLINOS,3020410829,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Fuensalida,40.058595,-4.221256,FUENSALIDA,3020300121,15.0,0.0,0.0,47.4644692023,0.0,,47.46,0.0,red,3.881283661500232
UDF,Toledo,Fuensalida,40.058595,-4.221256,FUENSALIDA,3020300121,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Illescas,40.100475,-3.86542,ILLESCAS,3020100142,15.0,0.0,0.0,44.4363199891,2.3,,46.74,0.0,red,3.867763948428284
UDF,Toledo,Illescas,40.100475,-3.86542,ILLESCAS,3020100142,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Illescas,40.159776,-3.822874,ILLESCAS II,3020100402,15.0,0.0,0.0,36.473323904,0.0,,36.47,0.0,red,3.6772085515209656
UDF,Toledo,Illescas,40.159776,-3.822874,ILLESCAS II,3020100402,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Illescas,40.159776,-3.822874,ILLESCAS II,3020100402,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Illescas,40.132363,-3.819855,PRADILLOS,PDL,15.0,0.0,0.0,106.5883474565,0.0,,106.59,0.0,red,4.979050239019031
UDF,Toledo,Illescas,40.132363,-3.819855,PRADILLOS,PDL,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Los Yébenes,39.574503,-3.855374,LOS YEBENES,3020300122,15.0,0.0,0.0,26.8909172905,0.0,,26.89,0.0,red,3.4992898150796843
UDF,Toledo,Los Yébenes,39.574503,-3.855374,LOS YEBENES,3020300122,45.0,0.2496834551,0.0,0.0,0.0,,0.25,100.0,green,3.004635929848677
UDF,Toledo,Los Yébenes,39.417822,-3.801247,URDA,3020100151,15.0,0.0,0.0,1.2907500381,0.0,,1.29,0.0,red,3.0239656513340556
UDF,Toledo,Los Yébenes,39.417822,-3.801247,URDA,3020100151,45.0,0.2023601378,0.0,0.0,0.0,,0.2,100.0,green,3.0037572669868484
UDF,Toledo,Madridejos,39.48734,-3.531007,MADRIDEJOS,MDD,15.0,0.0,0.0,44.9309000039,16.0,,60.93,0.0,red,4.131317963866316
UDF,Toledo,Madridejos,39.48734,-3.531007,MADRIDEJOS,MDD,45.0,0.8439838396,0.0,0.0,0.0,,0.84,100.0,green,3.0156704410880395
UDF,Toledo,Madridejos,39.48734,-3.531007,MADRIDEJOS,MDD,132.0,0.4126360652,0.0,0.0,0.0,,0.41,100.0,green,3.0076615082506577
UDF,Toledo,Mora,39.676109,-3.798355,MORA DE TOLEDO,3020100167,15.0,0.0,0.0,28.0329769749,3.3,,31.33,0.0,red,3.5817665537657435
UDF,Toledo,Mora,39.676109,-3.798355,MORA DE TOLEDO,3020100167,45.0,0.32379844,0.0,0.0,0.0,,0.32,100.0,green,3.0060120397338697
UDF,Toledo,Mora,39.676109,-3.798355,MORA DE TOLEDO,3020100167,132.0,0.3274373327,0.0,0.0,0.0,,0.33,100.0,green,3.006079603887359
UDF,Toledo,Noblejas,39.976537,-3.449777,CARBONERA-C.SECCIONAMIENTO,3020410452,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Noblejas,39.975939,-3.417215,NOBLEJAS,3020410491,15.0,0.0,0.0,28.6464261335,0.0,,28.65,0.0,red,3.5318847495002323
UDF,Toledo,Noblejas,39.975939,-3.417215,NOBLEJAS,3020410491,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Ocaña,39.962833,-3.488484,OCAÑA,3020100154,15.0,0.0,0.0,62.9170446894,3.7,,66.62,0.0,red,4.236893913465574
UDF,Toledo,Ocaña,39.962833,-3.488484,OCAÑA,3020100154,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Pantoja,40.031623,-3.82516,PANTOJA,3020300123,15.0,0.0,0.0,43.8014561211,0.0,,43.8,0.0,red,3.8132716593736657
UDF,Toledo,Pantoja,40.031623,-3.82516,PANTOJA,3020300123,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Recas,40.047839,-3.974662,RECAS 2,3020410090,15.0,0.0,0.0,23.7471187211,0.0,,23.75,0.0,red,3.440918187611326
UDF,Toledo,Recas,40.047839,-3.974662,RECAS 2,3020410090,45.0,0.0,0.0,59.8899993896,0.0,,59.89,0.0,red,4.111991323959771
UDF,Toledo,Recas,40.047839,-3.974662,RECAS 2,3020410090,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Santa Cruz de la Zarza,39.990461,-3.190433,SANTA CRUZ DE LA ZARZA,3020410920,15.0,0.0,0.0,3.14,0.0,,3.14,0.0,red,3.05830109856104
UDF,Toledo,Santa Cruz de la Zarza,39.990461,-3.190433,SANTA CRUZ DE LA ZARZA,3020410920,45.0,0.0,0.0,3.1400001049,0.0,,3.14,0.0,red,3.058301100508742
UDF,Toledo,Seseña,40.11218,-3.676418,SESEÑA,3020100178,15.0,0.0,0.0,46.5698643085,0.0,,46.57,0.0,red,3.8646733277146836
UDF,Toledo,Seseña,40.11218,-3.676418,SESEÑA,3020100178,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Valmojado,40.214794,-4.096712,VALMOJADO,3020100176,15.0,0.0,0.0,48.9216515925,0.0,,48.92,0.0,red,3.90833950040229
UDF,Toledo,Valmojado,40.214794,-4.096712,VALMOJADO,3020100176,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Villacañas,39.648011,-3.391568,COLECTORA P.E. SIERRA DEL ROMERAL,3020410233,15.0,0.0,0.0,5.5101910369,0.0,,5.51,0.0,red,3.1023089779402753
UDF,Toledo,Villacañas,39.648011,-3.391568,COLECTORA P.E. SIERRA DEL ROMERAL,3020410233,132.0,0.8974346316,0.0,0.0,0.0,,0.9,100.0,green,3.0166628741748416
UDF,Toledo,Villacañas,39.615695,-3.343948,VILLACAÑAS,3020100152,15.0,0.0,0.0,52.725231025,0.0,,52.73,0.0,red,3.9789614301408016
UDF,Toledo,Villacañas,39.615695,-3.343948,VILLACAÑAS,3020100152,45.0,0.4342513673,0.0,0.0,0.0,,0.43,100.0,green,3.0080628445112176
UDF,Toledo,Villacañas,39.615695,-3.343948,VILLACAÑAS,3020100152,132.0,0.8957466056,0.0,0.0,0.0,,0.9,100.0,green,3.01663153220981
UDF,Toledo,Villafranca de los Caballeros,39.419521,-3.368601,VILLAFRANCA DE LOS CABALLEROS,3020410255,15.0,0.0,0.0,21.6644393685,0.0,,21.66,0.0,red,3.402248603468977
UDF,Toledo,Villafranca de los Caballeros,39.419521,-3.368601,VILLAFRANCA DE LOS CABALLEROS,3020410255,45.0,0.8709075406,0.0,0.0,0.0,,0.87,100.0,green,3.0161703396057558
UDF,Toledo,Villarrubia de Santiago,40.000451,-3.36932,LA PLATA,3020410327,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Villarrubia de Santiago,40.000451,-3.36932,LA PLATA,3020410327,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Villarrubia de Santiago,39.983633,-3.374973,VILLARRUBIA DE SANTIAGO,3020100156,15.0,0.0,0.0,10.9691929999,0.0,,10.97,0.0,red,3.2036675166312856
UDF,Toledo,Villarrubia de Santiago,39.983633,-3.374973,VILLARRUBIA DE SANTIAGO,3020100156,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Villaseca de la Sagra,39.942046,-3.857769,C.T. ACECA,ACE,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Villasequilla,39.89773,-3.745404,VILLASEQUILLA,3020410483,15.0,0.0,0.0,4.102239407,0.0,,4.1,0.0,red,3.076167217830729
UDF,Toledo,Villasequilla,39.89773,-3.745404,VILLASEQUILLA,3020410483,45.0,0.9528903162,0.0,0.4099999964,0.0,,1.36,69.9,lightgreen,3.0253050963193564
UDF,Toledo,Villasequilla,39.89773,-3.745404,VILLASEQUILLA,3020410483,132.0,1.5248903127,0.0,0.0,0.0,,1.52,100.0,green,3.0283129873934707
UDF,Toledo,Yeles,40.124375,-3.789832,YELES II,3020410171,15.0,0.0,0.0,34.5524699245,0.0,,34.55,0.0,red,3.6415436161132604
UDF,Toledo,Yeles,40.124375,-3.789832,YELES II,3020410171,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Toledo,Yepes,39.894834,-3.619126,YEPES,3020410346,15.0,0.0,0.0,5.1461641329,0.0,,5.15,0.0,red,3.095550007109392
UDF,Toledo,Yepes,39.894834,-3.619126,YEPES,3020410346,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Zamora,Cobreros,42.059781,-6.661214,COBREROS,3020100039,15.0,0.0,0.0,11.8257765794,0.0,,11.83,0.0,red,3.219571899973387
UDF,Zamora,Vega de Tera,42.012083,-6.164957,MILLA DE TERA,3020300107,15.0,0.0,0.0,7.9799997807,0.0,,7.98,0.0,red,3.1481664820801485
UDF,Zamora,Vega de Tera,42.012083,-6.164957,MILLA DE TERA,3020300107,45.0,0.3818975712,0.0,0.0,0.0,,0.38,100.0,green,3.007090779598329
IBERDROLA,ÁLAVA,AYALA,43.083669,-3.011056,ST AIALA,3102.0,30.0,0.0,0.0,60.19,0.0,,60.19,0.0,red,4.117561503945536
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.856076,-2.70719,ST ALI,3017.0,13.2,0.0,0.0,15.0,0.0,,15.0,0.0,red,3.278508432616432
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.856076,-2.70719,ST ALI,3017.0,30.0,0.0,0.0,72.27,0.0,,72.27,0.0,red,4.341853628345969
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.856076,-2.70719,ST ALI,3017.0,13.2,0.0,0.0,10.45,0.0,,10.45,0.0,red,3.1940275413894477
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.856076,-2.70719,ST ALI,3017.0,30.0,0.0,0.0,72.27,0.0,,72.27,0.0,red,4.341853628345969
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.856076,-2.70719,ST ALI,3017.0,30.0,0.0,0.0,53.49,0.0,,53.49,0.0,red,3.9931610707101965
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.856076,-2.70719,ST ALI,3017.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,LANTARON,42.756297,-3.048053,ST CH PUENTELARRA,3033.0,132.0,0.0,0.0,70.0,26.4,,96.4,0.0,red,4.789880860281603
IBERDROLA,ÁLAVA,LANTARON,42.756297,-3.048053,ST CH PUENTELARRA,3033.0,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,LANTARON,42.756297,-3.048053,ST CH PUENTELARRA,3033.0,30.0,0.0,0.0,6.74,0.0,,6.74,0.0,red,3.1251431223889834
IBERDROLA,ÁLAVA,LANTARON,42.756297,-3.048053,ST CH PUENTELARRA,3033.0,30.0,0.0,0.0,3.1,0.0,,3.1,0.0,red,3.0575584094073958
IBERDROLA,ÁLAVA,LANTARON,42.765366,-3.082405,ST CH SOBRON,3140.0,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,BARRUNDIA,42.892558,-2.450244,ST ELGEA,3204.0,30.0,0.0,0.0,61.3,0.0,,61.3,0.0,red,4.138171127959152
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.869197,-2.666211,ST GAMARRA,3054.0,30.0,0.0,0.0,58.9,0.0,,58.9,0.0,red,4.0936097787405235
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.869197,-2.666211,ST GAMARRA,3054.0,30.0,0.0,0.0,101.02,0.0,,101.02,0.0,red,4.875661457527464
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.836303,-2.746707,ST JUNDIZ,3127.0,30.0,0.0,0.0,122.78,0.0,,122.78,0.0,red,5.279684357109701
IBERDROLA,ÁLAVA,LAUDIO/LLODIO,43.143634,-2.952193,ST LLODIO,3057.0,13.2,0.0,0.0,28.83,0.0,,28.83,0.0,red,3.5352932074887824
IBERDROLA,ÁLAVA,LAUDIO/LLODIO,43.143634,-2.952193,ST LLODIO,3057.0,132.0,0.0,0.0,60.0,0.0,,60.0,0.0,red,4.114033730465728
IBERDROLA,ÁLAVA,LAUDIO/LLODIO,43.143634,-2.952193,ST LLODIO,3057.0,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,LAUDIO/LLODIO,43.143634,-2.952193,ST LLODIO,3057.0,30.0,0.0,0.0,27.6,0.0,,27.6,0.0,red,3.512455516014235
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.883763,-2.603109,ST VITORIA,3101.0,30.0,0.0,0.0,108.38,0.0,,108.38,0.0,red,5.012316261797927
IBERDROLA,ÁLAVA,AMURRIO,43.055938,-3.004591,STR AMURRIO,4537.0,13.2,0.0,0.0,5.13,0.0,,5.13,0.0,red,3.09524988395482
IBERDROLA,ÁLAVA,AMURRIO,43.055938,-3.004591,STR AMURRIO,4537.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,AMURRIO,43.055938,-3.004591,STR AMURRIO,4537.0,13.2,0.0,0.0,2.44,0.0,,2.44,0.0,red,3.045304038372273
IBERDROLA,ÁLAVA,AMURRIO,43.055938,-3.004591,STR AMURRIO,4537.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,CAMPEZO,42.675387,-2.389851,STR ANTOÑANA,4657.0,13.2,0.0,0.0,2.4,0.0,,2.4,0.0,red,3.044561349218629
IBERDROLA,ÁLAVA,CAMPEZO,42.675387,-2.389851,STR ANTOÑANA,4657.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,CAMPEZO,42.675387,-2.389851,STR ANTOÑANA,4657.0,13.2,0.0,0.0,0.99,0.0,,0.99,0.0,red,3.0183815565526846
IBERDROLA,ÁLAVA,CAMPEZO,42.675387,-2.389851,STR ANTOÑANA,4657.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.847833,-2.656362,STR ARANA,4658.0,13.2,0.0,0.0,9.77,0.0,,9.77,0.0,red,3.1814018257775025
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.847833,-2.656362,STR ARANA,4658.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.847833,-2.656362,STR ARANA,4658.0,13.2,0.0,0.0,11.18,0.0,,11.18,0.0,red,3.2075816184434474
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.847833,-2.656362,STR ARANA,4658.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,ARTZINIEGA,43.125913,-3.121548,STR ARCENIEGA,4520.0,13.2,0.0,0.0,2.31,0.0,,2.31,0.0,red,3.0428902986229307
IBERDROLA,ÁLAVA,ARTZINIEGA,43.125913,-3.121548,STR ARCENIEGA,4520.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,ASPARRENA,42.874779,-2.313055,STR ASPARRENA,4655.0,13.2,0.0,0.0,0.72,0.0,,0.72,0.0,red,3.013368404765589
IBERDROLA,ÁLAVA,ASPARRENA,42.874779,-2.313055,STR ASPARRENA,4655.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,LAGUARDIA,42.493335,-2.487341,STR CASABLANCA,4152.0,13.2,0.0,0.0,8.5,0.0,,8.5,0.0,red,3.1578214451493114
IBERDROLA,ÁLAVA,LAGUARDIA,42.493335,-2.487341,STR CASABLANCA,4152.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,LAGUARDIA,42.493335,-2.487341,STR CASABLANCA,4152.0,13.2,0.0,0.0,5.31,0.0,,5.31,0.0,red,3.098591985146217
IBERDROLA,ÁLAVA,LAGUARDIA,42.493335,-2.487341,STR CASABLANCA,4152.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,LANTARON,42.767526,-3.048672,STR ENTRAMBASAG UAS,4760.0,13.2,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,LANTARON,42.767526,-3.048672,STR ENTRAMBASAG UAS,4760.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.870057,-2.658565,STR GAMARRA,4650.0,13.2,0.0,0.0,7.0,0.0,,7.0,0.0,red,3.1299706018876683
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.870057,-2.658565,STR GAMARRA,4650.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.870057,-2.658565,STR GAMARRA,4650.0,13.2,0.0,0.0,9.63,0.0,,9.63,0.0,red,3.1788024137397493
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.870057,-2.658565,STR GAMARRA,4650.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,LAUDIO/LLODIO,43.137506,-2.97022,STR GOIKOETXE,4972.0,13.2,0.0,0.0,2.21,0.0,,2.21,0.0,red,3.041033575738821
IBERDROLA,ÁLAVA,LAUDIO/LLODIO,43.137506,-2.97022,STR GOIKOETXE,4972.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,LAUDIO/LLODIO,43.137506,-2.97022,STR GOIKOETXE,4972.0,13.2,0.0,0.0,3.25,0.0,,3.25,0.0,red,3.0603434937335603
IBERDROLA,ÁLAVA,LAUDIO/LLODIO,43.137506,-2.97022,STR GOIKOETXE,4972.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,LAGUARDIA,42.554944,-2.594891,STR LAGUARDIA,4985.0,13.2,0.0,0.0,6.06,0.0,,6.06,0.0,red,3.1125174067770387
IBERDROLA,ÁLAVA,LAGUARDIA,42.554944,-2.594891,STR LAGUARDIA,4985.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,IRUÑA DE OCA,42.817194,-2.787934,STR NANCLARES,4653.0,13.2,0.0,0.0,3.39,0.0,,3.39,0.0,red,3.0629429057713136
IBERDROLA,ÁLAVA,IRUÑA DE OCA,42.817194,-2.787934,STR NANCLARES,4653.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.82503,-2.665248,STR OLARIZU,4654.0,13.2,0.0,0.0,2.98,0.0,,2.98,0.0,red,3.0553303419464646
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.82503,-2.665248,STR OLARIZU,4654.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.82503,-2.665248,STR OLARIZU,4654.0,13.2,0.0,0.0,6.94,0.0,,6.94,0.0,red,3.1288565681572025
IBERDROLA,ÁLAVA,VITORIA GASTEIZ,42.82503,-2.665248,STR OLARIZU,4654.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,AGURAIN/SALVA TIERRA,42.844907,-2.393759,STR SALVATIERRA,4652.0,13.2,0.0,0.0,3.6,0.0,,3.6,0.0,red,3.0668420238279435
IBERDROLA,ÁLAVA,AGURAIN/SALVA TIERRA,42.844907,-2.393759,STR SALVATIERRA,4652.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,ZUIA,42.960201,-2.874955,STR URKABUSTAIZ,4660.0,13.2,0.0,0.0,2.38,0.0,,2.38,0.0,red,3.0441900046418073
IBERDROLA,ÁLAVA,ZUIA,42.960201,-2.874955,STR URKABUSTAIZ,4660.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ÁLAVA,LEGUTIANO,42.973538,-2.640511,STR VILLARREAL,4656.0,13.2,0.0,0.0,1.59,0.0,,1.59,0.0,red,3.029521893857342
IBERDROLA,ÁLAVA,LEGUTIANO,42.973538,-2.640511,STR VILLARREAL,4656.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,ALBACETE,ALBACETE,39.019468,-1.893831,ST ALBACETE,3548.0,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
